2016-11-13T11:02:56	7.8	mww	-42.74	173.05	15.1	South Island, New Zealand
2016-11-11T21:42:59	6.1	mww	38.50	141.57	42.4	Near East Coast of Honshu, Japan
2016-11-08T04:55:45	6.0	mww	-36.58	-73.56	20.0	Near Coast of Central Chile
2016-11-04T16:20:44	6.3	mww	-35.09	-71.05	90.0	Central Chile
2016-11-01T19:03:30	6.0	mww	-6.10	148.66	52.0	New Britain Region, P.N.G.
2016-10-30T06:40:18	6.6	mww	42.86	13.10	8.0	Central Italy
2016-10-27T20:32:55	6.0	mww	-33.78	-72.53	12.6	Off Coast of Central Chile
2016-10-26T19:18:08	6.1	mww	42.96	13.07	10.0	Central Italy
2016-10-26T05:19:49	6.1	mww	-15.44	-174.86	10.0	Tonga Islands
2016-10-21T05:07:22	6.2	mww	35.37	133.81	5.6	Western Honshu, Japan
2016-10-19T00:26:01	6.6	mww	-4.86	108.16	614.0	Java Sea
2016-10-17T06:14:58	6.8	mww	-6.00	148.89	42.0	New Britain Region, P.N.G.
2016-10-15T08:03:38	6.3	mww	-4.27	150.36	442.0	New Britain Region, P.N.G.
2016-09-24T21:28:41	6.9	mww	-19.78	-178.24	596.4	Fiji Islands Region
2016-09-24T21:07:15	6.4	mww	-18.17	-174.98	202.0	Tonga Islands
2016-09-23T22:53:10	6.3	mww	6.57	126.49	65.0	Mindanao, Philippines
2016-09-23T00:14:34	6.2	mww	34.46	141.64	10.0	Off East Coast of Honshu, Japan
2016-09-20T16:21:16	6.1	mww	30.50	142.05	9.0	Southeast of Honshu, Japan
2016-09-17T01:20:17	6.0	mww	-2.08	140.57	9.0	Near North Coast of Irian Jaya
2016-09-14T07:25:00	6.0	mww	-9.33	159.17	14.0	Solomon Islands
2016-09-14T01:58:31	6.0	mww	7.37	-76.17	18.0	Northern Colombia
2016-09-10T10:08:20	6.1	mww	-5.57	-76.95	121.0	Northern Peru
2016-09-08T21:46:20	6.1	mww	-54.61	158.71	10.0	Macquarie Island Region
2016-09-05T22:54:03	6.1	mww	54.42	168.54	8.0	Komandorskiye Ostrova Region
2016-09-01T17:14:06	6.1	mww	-37.05	178.93	13.7	Off E. Coast of N. Island, N.Z.
2016-09-01T16:37:57	7.0	mww	-37.36	179.15	19.0	Off E. Coast of N. Island, N.Z.
2016-08-31T03:11:34	6.8	mww	-3.68	152.79	476.0	New Ireland Region, P.N.G.
2016-08-29T04:29:57	7.1	mww	-0.05	-17.83	10.0	North of Ascension Island
2016-08-24T10:34:54	6.8	mww	20.92	94.57	82.0	Myanmar
2016-08-24T01:36:32	6.2	mww	42.72	13.19	4.4	Central Italy
2016-08-23T19:39:44	6.0	mww	-7.29	122.43	533.0	Flores Sea
2016-08-21T03:45:23	6.1	mww	-55.31	-31.75	12.0	South Georgia Island Region
2016-08-20T09:01:26	6.0	mww	40.39	143.68	10.0	Off East Coast of Honshu, Japan
2016-08-19T07:32:22	7.4	mww	-55.29	-31.88	10.0	South Georgia Island Region
2016-08-18T18:09:43	6.0	mww	-55.90	-123.24	10.0	Southern East Pacific Rise
2016-08-12T03:29:32	6.1	mww	-25.18	-177.34	112.8	South of Fiji Islands
2016-08-12T01:26:36	7.2	mww	-22.48	173.12	16.4	Southeast of Loyalty Islands
2016-08-04T16:24:33	6.3	mww	24.94	142.01	510.0	Volcano Islands, Japan Region
2016-08-04T14:15:12	6.2	mww	-22.33	-66.01	270.0	Jujuy Province, Argentina
2016-07-29T21:18:24	7.7	mww	18.54	145.51	196.0	Mariana Islands
2016-07-25T19:38:45	6.4	mww	-2.97	148.03	14.0	Admiralty Islands Region, P.N.G.
2016-07-25T17:26:50	6.1	mww	-26.11	-70.51	72.0	Near Coast of Northern Chile
2016-07-20T15:13:16	6.1	mww	-18.93	169.05	167.0	Vanuatu Islands
2016-07-13T12:11:12	6.3	mww	-28.01	-176.44	12.0	Kermadec Islands Region
2016-07-11T02:11:04	6.3	mww	0.58	-79.64	21.0	Near Coast of Ecuador
2016-07-10T13:44:40	6.0	mww	-15.08	-173.20	8.0	Tonga Islands
2016-06-30T11:30:33	6.0	mww	-16.06	167.47	27.0	Vanuatu Islands
2016-06-26T11:17:11	6.4	mww	39.48	73.34	13.0	Tajikistan-Xinjiang Border Region
2016-06-21T17:12:07	6.3	mww	-3.42	151.88	354.0	New Ireland Region, P.N.G.
2016-06-21T16:26:34	6.1	mww	22.66	-45.14	10.0	Northern Mid Atlantic Ridge
2016-06-20T03:50:55	6.0	mww	-20.21	168.76	15.0	Loyalty Islands
2016-06-19T09:47:23	6.3	mww	-20.28	169.07	13.0	Vanuatu Islands
2016-06-14T13:49:22	6.2	mww	-18.76	168.83	111.0	Vanuatu Islands
2016-06-10T04:17:44	6.2	mww	-8.68	160.56	30.4	Solomon Islands
2016-06-10T03:25:22	6.1	mww	12.83	-86.96	10.0	Nicaragua
2016-06-09T04:13:08	6.1	mww	-11.25	116.27	19.0	South of Sumbawa, Indonesia
2016-06-07T19:15:15	6.3	mww	1.28	126.37	31.0	Northern Molucca Sea
2016-06-07T10:51:37	6.3	mww	18.36	-105.17	10.0	Off Coast of Jalisco, Mexico
2016-06-06T02:35:32	6.1	mww	-30.02	-177.84	43.8	Kermadec Islands, New Zealand
2016-06-05T16:25:33	6.3	mww	-4.59	125.63	429.6	Banda Sea
2016-06-01T22:56:00	6.6	mww	-2.10	100.67	50.0	Southern Sumatra, Indonesia
2016-05-31T05:23:47	6.4	mww	25.56	122.55	246.4	Taiwan Region
2016-05-28T09:46:59	7.2	mww	-56.24	-26.94	78.0	South Sandwich Islands Region
2016-05-28T05:38:50	6.9	mww	-21.97	-178.20	405.7	Fiji Islands Region
2016-05-27T04:08:43	6.4	mww	-20.81	-178.65	567.5	Fiji Islands Region
2016-05-20T18:14:04	6.0	mww	-25.57	129.88	10.0	Northern Territory, Australia
2016-05-18T16:46:43	6.9	mww	0.49	-79.62	29.9	Near Coast of Ecuador
2016-05-18T07:57:02	6.7	mww	0.43	-79.79	16.0	Near Coast of Ecuador
2016-04-29T01:33:38	6.6	mww	10.28	-103.74	10.0	Northern East Pacific Rise
2016-04-28T19:33:24	7.0	mww	-16.04	167.38	24.0	Vanuatu Islands
2016-04-27T12:51:19	6.0	mww	14.52	-93.09	16.0	Near Coast of Chiapas, Mexico
2016-04-25T07:07:08	6.0	mww	14.48	-93.15	16.0	Near Coast of Chiapas, Mexico
2016-04-22T03:03:41	6.0	mww	-0.29	-80.50	10.0	Near Coast of Ecuador
2016-04-20T08:35:10	6.0	mwb	0.71	-80.04	10.0	Near Coast of Ecuador
2016-04-20T08:33:47	6.2	mww	0.64	-80.21	14.0	Near Coast of Ecuador
2016-04-19T05:25:39	6.2	mww	-55.73	-27.23	14.0	South Sandwich Islands Region
2016-04-16T23:58:36	7.8	mww	0.38	-79.92	20.6	Near Coast of Ecuador
2016-04-15T16:25:06	7.0	mww	32.79	130.75	10.0	Kyushu, Japan
2016-04-15T14:11:26	6.1	mww	13.40	-92.37	22.4	Off Coast of Chiapas, Mexico
2016-04-14T21:50:27	6.4	mww	-14.53	166.43	16.0	Vanuatu Islands
2016-04-14T15:03:47	6.0	mww	32.70	130.72	8.0	Kyushu, Japan
2016-04-14T12:26:35	6.2	mww	32.79	130.70	9.0	Kyushu, Japan
2016-04-13T18:21:52	6.0	mww	7.79	122.02	17.0	Mindanao, Philippines
2016-04-13T13:55:17	6.9	mww	23.09	94.87	136.0	Myanmar-India Border Region
2016-04-10T10:28:58	6.6	mww	36.47	71.13	212.0	Afghanistan-Tajikistan Border Region
2016-04-07T03:32:53	6.7	mww	-13.98	166.59	27.6	Vanuatu Islands
2016-04-06T14:45:29	6.1	mww	-8.20	107.39	29.0	Java, Indonesia
2016-04-06T06:58:48	6.7	mww	-14.07	166.62	24.0	Vanuatu Islands
2016-04-03T08:23:52	6.9	mww	-14.32	166.86	26.0	Vanuatu Islands
2016-04-01T19:24:55	6.2	mww	-3.36	144.89	6.0	Near N. Coast of New Guinea, PNG.
2016-03-20T22:50:20	6.4	mww	54.29	162.81	30.0	Near East Coast of Kamchatka
2016-03-19T11:26:33	6.0	mww	18.00	-60.70	26.0	Leeward Islands
2016-03-19T01:35:12	6.0	mww	51.51	-174.14	17.0	Andreanof Islands, Aleutian Islands
2016-03-12T18:06:44	6.3	mww	51.56	-173.94	19.0	Andreanof Islands, Aleutian Islands
2016-03-02T12:49:48	7.8	mww	-4.95	94.33	24.0	Southwest of Sumatra, Indonesia
2016-02-27T21:29:43	6.1	mww	-51.79	139.60	10.0	Western Indian Antarctic Ridge
2016-02-22T06:36:59	6.0	mww	-30.42	-72.30	12.0	Off Coast of Central Chile
2016-02-17T17:26:02	6.0	mww	0.86	129.06	9.0	Halmahera, Indonesia
2016-02-16T23:48:35	6.1	mww	-55.78	-125.17	13.0	Southern East Pacific Rise
2016-02-15T15:02:32	6.0	mww	-21.00	-175.48	10.0	Tonga Islands
2016-02-12T10:02:24	6.3	mww	-9.63	119.40	28.0	Sumba Region, Indonesia
2016-02-10T00:33:05	6.3	mww	-30.57	-71.58	29.0	Near Coast of Central Chile
2016-02-08T16:19:12	6.4	mww	-6.62	154.74	29.0	Solomon Islands
2016-02-05T19:57:27	6.4	mww	22.94	120.60	23.0	Taiwan
2016-02-01T19:00:46	6.2	mww	-30.75	-179.95	391.0	Kermadec Islands Region
2016-01-31T17:38:59	6.1	mww	-63.26	169.15	10.0	Balleny Islands Region
2016-01-30T03:25:12	7.2	mww	53.98	158.55	177.0	Near East Coast of Kamchatka
2016-01-26T03:10:20	6.1	mww	-5.30	153.25	26.0	New Ireland Region, P.N.G.
2016-01-25T04:22:02	6.3	mww	35.65	-3.68	12.0	Strait of Gibraltar
2016-01-24T10:30:30	7.1	mww	59.64	-153.41	129.0	Southern Alaska
2016-01-21T18:06:57	6.6	mww	18.82	-106.93	10.0	Off Coast of Jalisco, Mexico
2016-01-14T03:25:33	6.7	mww	41.97	142.78	46.0	Hokkaido, Japan Region
2016-01-14T03:25:28	6.1	mww	-19.76	-63.33	582.6	Southern Bolivia
2016-01-11T17:08:03	6.2	mww	44.48	141.09	238.8	Hokkaido, Japan Region
2016-01-11T16:38:05	6.5	mww	3.90	126.86	13.0	Talaud Islands, Indonesia
2016-01-05T09:34:14	6.0	mww	-54.29	-136.26	10.0	Pacific Antarctic Ridge
2016-01-03T23:05:22	6.7	mww	24.80	93.65	55.0	Myanmar-India Border Region
2016-01-01T02:00:39	6.3	mww	-50.56	139.45	10.0	Western Indian Antarctic Ridge
2015-12-25T19:14:47	6.3	mww	36.49	71.13	206.0	Afghanistan-Tajikistan Border Region
2015-12-24T19:44:03	6.2	mww	-55.76	-123.12	12.3	Southern East Pacific Rise
2015-12-20T18:47:36	6.1	mww	3.65	117.64	14.0	Borneo
2015-12-19T02:10:53	6.0	mww	-18.38	169.39	10.0	Vanuatu Islands
2015-12-17T19:49:53	6.6	mww	15.80	-93.63	85.0	Near Coast of Chiapas, Mexico
2015-12-09T12:58:01	6.1	mww	-16.74	175.25	10.0	Fiji Islands Region
2015-12-09T10:21:48	6.9	mww	-4.11	129.51	21.0	Banda Sea
2015-12-07T07:50:05	7.2	mww	38.21	72.78	22.0	Tajikistan
2015-12-04T22:25:00	7.1	mww	-47.62	85.09	35.0	Southeast Indian Ridge
2015-11-27T21:00:22	6.2	mww	-24.83	-70.60	34.0	Near Coast of Northern Chile
2015-11-26T05:45:18	6.7	mww	-9.18	-71.26	602.8	Peru-Brazil Border Region
2015-11-24T22:50:54	7.6	mww	-10.06	-71.02	620.6	Peru-Brazil Border Region
2015-11-24T22:45:38	7.6	mww	-10.54	-70.94	606.2	Peru-Brazil Border Region
2015-11-24T13:21:35	6.0	mww	18.78	145.27	586.9	Mariana Islands
2015-11-21T09:06:13	6.1	mww	-7.15	129.94	82.0	Banda Sea
2015-11-18T18:31:04	6.8	mww	-8.90	158.42	12.6	Solomon Islands
2015-11-17T07:10:07	6.5	mww	38.67	20.60	11.0	Greece
2015-11-13T20:51:31	6.7	mww	31.00	128.87	12.0	Northwest of Ryukyu Islands
2015-11-11T02:46:19	6.9	mww	-29.51	-72.06	10.0	Off Coast of Central Chile
2015-11-11T01:54:38	6.9	mww	-29.51	-72.01	12.0	Off Coast of Central Chile
2015-11-09T16:03:46	6.5	mww	51.64	-173.07	15.0	Andreanof Islands, Aleutian Islands
2015-11-08T16:47:02	6.6	mww	6.84	94.65	10.0	Nicobar Islands, India Region
2015-11-07T07:31:43	6.8	mww	-30.88	-71.45	46.0	Near Coast of Central Chile
2015-11-07T07:04:31	6.2	mww	-29.46	-72.30	13.0	Off Coast of Central Chile
2015-11-04T03:44:15	6.5	mww	-8.34	124.88	20.0	Timor Region
2015-10-26T09:09:42	7.5	mww	36.52	70.37	231.0	Hindu Kush Region, Afghanistan
2015-10-23T04:04:18	6.0	mww	-45.81	37.17	10.0	Prince Edward Islands Region
2015-10-23T01:40:06	6.2	mww	-54.23	6.17	11.0	Bouvet Island Region
2015-10-20T21:52:02	7.1	mww	-14.86	167.30	135.0	Vanuatu Islands
2015-10-18T16:18:35	6.0	mww	-16.20	-173.26	12.0	Tonga Islands
2015-10-14T05:43:08	6.0	mww	48.86	156.23	12.0	East of Kuril Islands
2015-10-11T00:58:27	6.1	mww	-54.49	-135.71	10.0	Pacific Antarctic Ridge
2015-09-26T02:51:18	6.3	mww	-30.81	-71.32	46.0	Near Coast of Central Chile
2015-09-24T15:53:27	6.6	mww	-0.62	131.26	18.0	Irian Jaya Region, Indonesia
2015-09-22T07:13:00	6.0	mww	-31.44	-71.27	58.0	Near Coast of Central Chile
2015-09-21T17:40:00	6.6	mww	-31.73	-71.38	35.0	Near Coast of Central Chile
2015-09-21T05:39:34	6.1	mww	-31.58	-71.74	30.0	Near Coast of Central Chile
2015-09-19T12:52:20	6.2	mww	-32.33	-72.06	18.0	Off Coast of Central Chile
2015-09-19T05:06:47	6.1	mww	-29.64	-72.08	6.0	Off Coast of Central Chile
2015-09-18T15:59:42	6.0	mww	15.28	-45.99	10.0	Northern Mid Atlantic Ridge
2015-09-18T09:10:44	6.2	mww	-32.37	-72.23	8.0	Off Coast of Central Chile
2015-09-17T04:10:27	6.7	mww	-31.52	-71.80	23.0	Near Coast of Central Chile
2015-09-17T03:55:15	6.5	mww	-31.42	-71.69	27.0	Near Coast of Central Chile
2015-09-17T01:41:05	6.4	mww	-31.10	-71.65	42.3	Near Coast of Central Chile
2015-09-16T23:18:41	7.0	mww	-31.56	-71.43	28.4	Near Coast of Central Chile
2015-09-16T23:16:09	6.1	mb	-31.60	-71.92	35.0	Near Coast of Central Chile
2015-09-16T23:03:56	6.1	mwr	-31.75	-71.74	19.1	Near Coast of Central Chile
2015-09-16T22:59:15	6.4	mb	-31.62	-71.75	26.7	Near Coast of Central Chile
2015-09-16T22:54:32	8.3	mww	-31.57	-71.67	22.4	Near Coast of Central Chile
2015-09-16T14:03:22	6.1	mww	-6.01	151.48	6.0	New Britain Region, P.N.G.
2015-09-16T07:40:58	6.3	mww	1.88	126.43	41.5	Northern Molucca Sea
2015-09-13T08:14:08	6.7	mww	24.91	-109.62	10.0	Gulf of California
2015-09-10T10:26:44	6.0	mww	52.10	-169.53	20.0	Fox Islands, Aleutian Islands
2015-09-07T09:13:56	6.3	mww	-32.82	-177.86	17.0	South of Kermadec Islands
2015-09-07T08:46:09	6.0	mww	-24.24	179.13	535.0	South of Fiji Islands
2015-09-01T15:25:09	6.0	mww	31.18	141.60	8.0	Southeast of Honshu, Japan
2015-08-24T09:41:26	6.0	mww	-30.65	-178.73	228.0	Kermadec Islands, New Zealand
2015-08-15T07:47:06	6.4	mww	-10.90	163.82	8.0	Solomon Islands
